publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p788113,earthquake,2024-10-18T14:26:55.778Z,2024-10-18T14:46:01.858Z,175.83856201171875,-38.54527282714844,1.4785623366250604,132.40219116210938,MLv,,LOCSAT,confirmed,manual,iasp91,20,13,1,0.3196442723274231,122.1434326171875,0.535579894377072,0
2024p788074,earthquake,2024-10-18T14:06:11.206Z,2024-10-18T16:29:59.868Z,175.87562561035156,-38.409454345703125,1.6473213986591069,114.1902084350586,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,2,0.27716949582099915,67.3733139038086,0.38915484282371776,0.12352361656302115
2024p787776,earthquake,2024-10-18T11:27:24.266Z,2024-10-18T16:30:39.620Z,176.07937622070312,-38.2900276184082,1.5248651032397345,149.1155548095703,MLv,,LOCSAT,confirmed,manual,iasp91,21,14,2,0.5742149949073792,117.02019500732422,0.514943568375758,0.10423574893842653
2024p787515,earthquake,2024-10-18T09:08:31.720Z,2024-10-18T10:44:41.413Z,176.11195373535156,-38.48134994506836,1.6869999769172603,115.46204376220703,MLv,,LOCSAT,confirmed,manual,iasp91,29,18,5,0.42535799741744995,73.72416687011719,0.5487568274921171,0.4087204165653916
2024p787453,earthquake,2024-10-18T08:35:08.898Z,2024-10-18T08:40:37.722Z,177.03273010253906,-38.047645568847656,1.411073023767446,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,13,9,4,0.19702382385730743,77.55380249023438,0.607624668407944,0.2258572350798534
2024p787439,earthquake,2024-10-18T08:27:54.410Z,2024-10-18T10:19:24.973Z,176.14649963378906,-38.348793029785156,2.32062469900679,126.96663665771484,MLv,,LOCSAT,confirmed,manual,iasp91,35,23,18,0.08597064763307571,55.88260936737061,0.6324624431345801,0.3158004077331984
2024p787346,earthquake,2024-10-18T07:37:55.628Z,2024-10-18T09:10:59.010Z,176.2634735107422,-38.06043243408203,1.9351526032557054,122.42334747314453,MLv,,LOCSAT,confirmed,manual,iasp91,18,11,2,0.576375663280487,269.21905517578125,0.3717167885377242,0.018037351118731896
2024p787203,earthquake,2024-10-18T06:22:31.027Z,2024-10-18T08:42:58.809Z,175.69668579101562,-39.521297454833984,1.0205718284302778,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,3,0.12215282022953033,224.17618560791016,0.35564819564355965,0.34854160630739855
2024p787052,earthquake,2024-10-18T05:01:27.996Z,2024-10-18T05:15:41.018Z,176.1796112060547,-38.842979431152344,2.3471346043815955,58.74545288085938,MLv,,LOCSAT,confirmed,manual,iasp91,34,28,47,0.08333215862512589,36.004058837890625,0.6513637562230363,0.24373943517329305
2024p786726,earthquake,2024-10-18T02:07:52.411Z,2024-10-18T02:13:41.934Z,176.28688049316406,-38.0693244934082,1.8946124218374572,94.09276580810547,MLv,,LOCSAT,confirmed,manual,iasp91,15,10,3,0.6766459941864014,137.34900665283203,0.5372080474152299,0.25985444418840115
2024p786534,earthquake,2024-10-18T00:25:50.120Z,2024-10-18T00:37:29.132Z,177.7123260498047,-37.44818115234375,2.3772645519325537,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,9,0.31240954995155334,228.7483444213867,0.9553120517888626,0.25902796433408176
2024p786486,earthquake,2024-10-18T00:00:21.858Z,2024-10-18T00:27:52.246Z,175.69786071777344,-39.50147247314453,1.3270451632995266,6.788689613342285,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,6,0.10350494086742401,98.35172653198242,0.4081524047130011,0.3386238012178413
2024p785796,earthquake,2024-10-17T17:52:27.804Z,2024-10-17T18:24:41.394Z,176.44577026367188,-38.11151885986328,1.9794391654254662,135.71763610839844,MLv,,LOCSAT,confirmed,manual,iasp91,19,13,4,0.5444965958595276,218.51531219482422,0.43090212414441376,0.5219461338402759
2024p785635,earthquake,2024-10-17T16:26:37.012Z,2024-10-17T16:51:17.614Z,176.77589416503906,-37.05247497558594,2.1862798465935844,100,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,7,1.065817952156067,292.91587829589844,0.59260762307818,0.1587056385068292
2024p785605,earthquake,2024-10-17T16:10:43.398Z,2024-10-17T16:56:00.224Z,175.71022033691406,-39.46201705932617,1.5424109630994611,12.962207794189453,MLv,,LOCSAT,confirmed,manual,iasp91,33,24,15,0.06407686322927475,72.39707946777344,0.4127537445982306,0.1968461309075665
2024p785586,earthquake,2024-10-17T16:00:27.161Z,2024-10-17T16:39:14.132Z,175.53392028808594,-38.52099609375,2.4472377135229366,160.12278747558594,MLv,,LOCSAT,confirmed,manual,iasp91,36,27,23,0.19132710993289948,71.73396301269531,0.5503323730684656,0.24601499162247187
2024p785504,earthquake,2024-10-17T15:17:13.621Z,2024-10-17T16:36:52.679Z,175.5724639892578,-39.553001403808594,2.3054886980456604,45.83571624755859,MLv,,LOCSAT,confirmed,manual,iasp91,50,39,36,0.18339918553829193,58.03472900390625,0.541491476515897,0.21305918799693574
2024p785452,earthquake,2024-10-17T14:49:38.286Z,2024-10-17T15:26:33.086Z,177.03274536132812,-37.24791717529297,1.810248932190725,102.1611099243164,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,3,0.7829258441925049,278.0448226928711,0.6327169289229269,0.11392264080385552
2024p785424,earthquake,2024-10-17T14:34:12.622Z,2024-10-17T16:13:55.560Z,175.76231384277344,-39.622920989990234,1.4221256643073008,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,13,12,0.2160148322582245,105.96810913085938,0.3079812091901828,0.31785001166985166
2024p785397,earthquake,2024-10-17T14:19:53.252Z,2024-10-17T15:58:49.144Z,177.04043579101562,-38.02067565917969,2.0535952620625264,44.841495513916016,MLv,,LOCSAT,confirmed,manual,iasp91,31,22,24,0.07335976511240005,83.51931762695312,0.7650242514976987,0.18327917697283558
2024p785292,earthquake,2024-10-17T13:23:55.010Z,2024-10-17T15:27:08.316Z,175.7689208984375,-38.4822998046875,2.0514516176661717,150.2728271484375,MLv,,LOCSAT,confirmed,manual,iasp91,23,16,24,0.2371126115322113,101.81071090698242,0.417285876787197,0.34048418978923706
2024p785127,earthquake,2024-10-17T11:56:10.879Z,2024-10-17T12:14:05.812Z,175.67764282226562,-39.49845886230469,1.1292763395250962,14.843963623046875,MLv,,LOCSAT,confirmed,manual,iasp91,16,15,3,0.10852628946304321,249.9252166748047,0.24175666780479804,0.4167170980661055
2024p785083,earthquake,2024-10-17T11:32:39.225Z,2024-10-17T13:01:13.075Z,176.80226135253906,-36.96843719482422,2.6912193237779967,279.00579833984375,MLv,,LOCSAT,confirmed,manual,iasp91,33,20,26,0.8954939842224121,192.65408325195312,0.3989682055790974,0.2305973992556312
2024p785029,earthquake,2024-10-17T11:04:11.031Z,2024-10-17T12:44:23.602Z,176.47239685058594,-37.95771408081055,1.584960295136301,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,6,0.0827113687992096,72.88128662109375,0.3192771438112211,0.26257375508303793
2024p784898,earthquake,2024-10-17T09:53:46.992Z,2024-10-17T11:36:43.935Z,176.28700256347656,-38.25978469848633,2.2292159672992953,96.62893676757812,MLv,,LOCSAT,confirmed,manual,iasp91,32,25,12,0.25116631388664246,76.94021797180176,0.5448507811415985,0.20807500458940506
2024p784839,earthquake,2024-10-17T09:23:02.675Z,2024-10-17T11:45:51.069Z,175.7112579345703,-39.472591400146484,2.221022087747796,10.3283109664917,MLv,,LOCSAT,confirmed,manual,iasp91,50,27,36,0.07298536598682404,40.5980224609375,0.5554329262891458,0.19993297643331687
2024p784702,earthquake,2024-10-17T08:09:35.225Z,2024-10-17T08:22:05.688Z,176.0542449951172,-38.6312370300293,1.7490520103233687,4.47818660736084,MLv,,LOCSAT,confirmed,manual,iasp91,23,15,6,0.015694087371230125,77.14245223999023,0.3514165002407776,0.4486177165033854
2024p784691,earthquake,2024-10-17T08:04:11.758Z,2024-10-17T08:41:54.272Z,175.72438049316406,-39.27022171020508,0.2295282257976299,21.41543960571289,MLv,,LOCSAT,confirmed,manual,iasp91,10,8,2,0.05456898361444473,134.488037109375,0.6209976833501328,0.04037298155681897
2024p784663,earthquake,2024-10-17T07:48:54.535Z,2024-10-17T10:36:42.806Z,177.3050537109375,-37.69173049926758,1.808365923187691,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,9,6,3,0.3840784728527069,285.93455505371094,0.2568137156526147,0.18644983882270041
2024p784636,earthquake,2024-10-17T07:34:30.707Z,2024-10-17T08:48:12.761Z,177.30548095703125,-37.71343231201172,1.99973661890016,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,14,6,0.300473153591156,182.1719207763672,0.4918608136478162,0.13042912067350018
2024p784570,earthquake,2024-10-17T06:59:10.126Z,2024-10-17T08:37:44.969Z,177.29183959960938,-37.69703674316406,2.1293623261054355,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,6,0.2969910204410553,185.1833038330078,0.30103394524437677,0.13013546284469993
2024p784548,earthquake,2024-10-17T06:47:35.284Z,2024-10-17T08:34:32.895Z,177.65821838378906,-37.315643310546875,2.3240482260345434,24.65776252746582,MLv,,LOCSAT,confirmed,manual,iasp91,17,12,4,0.450664758682251,175.31004333496094,0.7385549654530521,0.2883570429385272
2024p784434,earthquake,2024-10-17T05:46:34.936Z,2024-10-17T06:04:05.112Z,176.8763427734375,-37.63578796386719,2.5288673791161074,127.15235900878906,MLv,,LOCSAT,confirmed,manual,iasp91,31,27,12,0.4970448613166809,138.83836364746094,0.41364056928078585,0.26486821815816153
2024p784295,earthquake,2024-10-17T04:32:32.487Z,2024-10-17T04:46:39.591Z,177.29385375976562,-38.0977897644043,2.707921841530003,40.54014205932617,MLv,,LOCSAT,confirmed,manual,iasp91,33,24,36,0.2162761241197586,95.0280647277832,0.3822636779290835,0.17909331655077612
2024p783577,earthquake,2024-10-16T22:10:14.336Z,2024-10-17T00:16:32.003Z,175.62171936035156,-38.68460464477539,1.8798324662924035,96.4976806640625,MLv,,LOCSAT,confirmed,manual,iasp91,16,15,6,0.295444518327713,230.1368942260742,0.6473952429739653,0.19544060972898153
2024p783503,earthquake,2024-10-16T21:30:43.473Z,2024-10-16T21:45:03.568Z,177.2388153076172,-37.6125373840332,3.9285730354110315,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,34,26,75,0.3205395042896271,133.8582763671875,0.8309693815615036,0.2575659960352904
2024p783455,earthquake,2024-10-16T21:05:20.075Z,2024-10-16T21:17:52.217Z,176.2532196044922,-37.88412857055664,4.841852596982199,166.54461669921875,M,,LOCSAT,confirmed,manual,iasp91,84,66,139,0.13605155050754547,77.2265956401825,0.44699655089021917,0
