publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p753539,earthquake,2024-10-05T19:25:45.364Z,2024-10-06T00:59:24.230Z,178.77928161621094,-38.17876052856445,2.4976569536241384,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,7,0.4254344403743744,254.5653533935547,0.5784562924594809,0.12876551047926185
2024p753007,earthquake,2024-10-05T14:42:39.619Z,2024-10-05T15:00:28.534Z,177.896240234375,-38.565555572509766,2.073434631087053,32.38932418823242,MLv,,LOCSAT,confirmed,manual,iasp91,29,18,9,0.06323257088661194,57.09618377685547,0.5160581419685081,0.2713315641351547
2024p752675,earthquake,2024-10-05T11:45:39.659Z,2024-10-05T14:52:40.801Z,177.2765350341797,-38.48074722290039,1.4295982057763965,28.51348876953125,MLv,,LOCSAT,confirmed,manual,iasp91,22,15,7,0.10998543351888657,59.57922172546387,0.6262339588522584,0.22656372825531265
2024p752404,earthquake,2024-10-05T09:21:14.628Z,2024-10-05T13:12:49.962Z,178.24331665039062,-38.043678283691406,1.9450822734968445,11.129929542541504,MLv,,LOCSAT,confirmed,manual,iasp91,20,13,7,0.029905863106250763,127.26992988586426,0.2980353944878177,0.21070409229792517
2024p751659,earthquake,2024-10-05T02:44:12.448Z,2024-10-10T01:09:51.408Z,179.05784606933594,-37.59562301635742,2.8997104502657405,31.00242614746094,MLv,,LOCSAT,confirmed,manual,iasp91,19,12,8,0.5566006302833557,301.5856475830078,0.43704201306020846,0.15981334099799552
2024p751607,earthquake,2024-10-05T02:16:37.274Z,2024-10-05T05:07:41.991Z,177.9622344970703,-38.68684005737305,2.259638996440849,33.46317672729492,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,10,0.05148786306381226,109.5263671875,0.521716898031346,0.29221013056127854
2024p750472,earthquake,2024-10-04T16:11:39.782Z,2024-10-04T16:45:38.537Z,177.7111053466797,-37.83488464355469,1.62276738758856,18.356155395507812,MLv,,LOCSAT,confirmed,manual,iasp91,17,9,4,0.09691870957612991,167.7598876953125,0.755831035248296,0.39439579067701036
2024p747031,earthquake,2024-10-03T09:38:29.860Z,2024-10-03T09:50:32.827Z,178.12265014648438,-38.41654586791992,2.2275926497083423,26.580894470214844,MLv,,LOCSAT,confirmed,manual,iasp91,27,17,7,0.0945175513625145,118.0867462158203,1.80002174948668,0.3003763463405658
2024p744903,earthquake,2024-10-02T14:44:46.619Z,2024-10-02T15:19:53.935Z,178.0013885498047,-38.35364532470703,2.176700076381228,28.18876266479492,MLv,,LOCSAT,confirmed,manual,iasp91,21,12,9,0.1474107801914215,93.1395034790039,0.33161004817684286,0.18815741643497688
2024p744771,earthquake,2024-10-02T13:34:41.821Z,2024-10-08T21:04:16.947Z,178.63238525390625,-37.622581481933594,2.7667364624864397,23.078887939453125,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,9,0.26120904088020325,262.13604736328125,0.38756453397935087,0.1477026188321487
2024p739470,earthquake,2024-09-30T14:30:09.951Z,2024-10-07T01:16:01.507Z,178.7604217529297,-37.3946533203125,3.042915396529821,21.2251033782959,MLv,,LOCSAT,confirmed,manual,iasp91,39,29,25,0.3386833667755127,263.37876892089844,0.6178134948073676,0.16037873522866594
2024p738956,earthquake,2024-09-30T09:56:14.728Z,2024-09-30T12:41:05.728Z,178.2032470703125,-38.03268051147461,1.4829363196903038,26.373321533203125,MLv,,LOCSAT,confirmed,manual,iasp91,19,11,7,0.05762053653597832,94.15454864501953,0.3306188115524338,0.19009114677543273
2024p738492,earthquake,2024-09-30T05:48:54.158Z,2024-09-30T08:07:11.214Z,178.5869903564453,-38.30732727050781,2.4791131213983393,20.3161678314209,MLv,,LOCSAT,confirmed,manual,iasp91,20,10,8,0.3506343960762024,253.7847137451172,0.5568006866572364,0.2114417288701825
2024p737471,earthquake,2024-09-29T20:44:49.630Z,2024-09-29T22:25:41.508Z,177.40480041503906,-38.55786895751953,1.9943757017052581,30.38094902038574,MLv,,LOCSAT,confirmed,manual,iasp91,31,18,10,0.06272628903388977,45.46924352645874,0.6551615208109458,0.2374058793626755
2024p737021,earthquake,2024-09-29T16:45:14.647Z,2024-09-29T16:56:36.421Z,178.31906127929688,-38.086910247802734,2.3570438526237187,13.6127290725708,MLv,,LOCSAT,confirmed,manual,iasp91,22,13,10,0.0511694923043251,176.6130018234253,0.655687176227941,0.22622374443219095
2024p736946,earthquake,2024-09-29T16:05:12.222Z,2024-09-29T17:00:42.728Z,178.35255432128906,-38.07304000854492,2.2654514072034146,11.297109603881836,MLv,,LOCSAT,confirmed,manual,iasp91,22,13,9,0.07527031004428864,184.49488735198975,0.5511530952488215,0.20270621752477827
