publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p670338,earthquake,2024-09-05T00:36:32.375Z,2024-09-11T21:42:35.292Z,168.57376098632812,-44.494354248046875,2.7866968034178767,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,17,3,0.3887922167778015,118.59397745132446,0.5685256025341336,0.3157760473639544
2024p669929,earthquake,2024-09-04T20:58:32.867Z,2024-09-09T22:14:03.559Z,167.48362731933594,-44.937259674072266,2.54748288784405,31.759735107421875,MLv,,LOCSAT,confirmed,manual,iasp91,18,10,1,0.41108623147010803,198.5671157836914,0.5453036035916751,0
2024p669189,earthquake,2024-09-04T14:24:07.883Z,2024-09-04T14:33:20.519Z,167.70480346679688,-44.93662643432617,2.084080826322405,52.31044769287109,MLv,,LOCSAT,confirmed,manual,iasp91,20,13,5,0.3069150745868683,212.20888900756836,0.4928881356533168,0.18486744933741714
2024p667045,earthquake,2024-09-03T19:21:57.563Z,2024-09-09T00:02:55.206Z,167.6337127685547,-45.032615661621094,2.7794225876006644,60.43204879760742,MLv,,LOCSAT,confirmed,manual,iasp91,24,15,2,0.388784795999527,146.2142276763916,0.8520282275160188,0.2328748649826377
2024p661928,earthquake,2024-09-01T21:55:43.691Z,2024-09-05T02:05:29.850Z,167.4152069091797,-45.17085266113281,2.604443496950539,66.11937713623047,MLv,,LOCSAT,confirmed,manual,iasp91,15,8,3,0.34705865383148193,184.26262283325195,0.29091969285709435,0.11628244334843485
2024p658084,earthquake,2024-08-31T11:47:27.057Z,2024-08-31T12:03:11.033Z,168.33409118652344,-44.38760757446289,2.1592980026044106,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,11,1,0.4082225263118744,180.62377166748047,0.8411982784908203,0
2024p657627,earthquake,2024-08-31T07:44:07.097Z,2024-08-31T07:56:20.272Z,168.66920471191406,-44.44821548461914,2.3746277366892903,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,2,0.3841250538825989,112.46595764160156,0.5384801048874651,0.3897083366639532
2024p656274,earthquake,2024-08-30T19:42:49.581Z,2024-09-02T22:30:00.216Z,167.56854248046875,-44.671600341796875,2.680831441800598,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,16,2,0.2553289830684662,215.79412460327148,0.43080566857889546,0.6101730269266027
2024p654361,earthquake,2024-08-30T02:43:27.008Z,2024-09-02T22:34:14.795Z,166.65440368652344,-45.58539581298828,2.3887728422386223,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,11,1,0.3710600733757019,215.11263275146484,1.1170150127470158,0
2024p652721,earthquake,2024-08-29T12:10:10.073Z,2024-08-29T12:38:34.199Z,167.42910766601562,-45.02092361450195,2.455416718785652,72.21864318847656,MLv,,LOCSAT,confirmed,manual,iasp91,16,10,3,0.4456923305988312,202.0907325744629,0.3544998559117437,0.20127129499575758
2024p647525,earthquake,2024-08-27T14:01:29.620Z,2024-08-29T04:13:53.852Z,167.63006591796875,-44.92477035522461,3.305468269772635,54.68793869018555,MLv,,LOCSAT,confirmed,manual,iasp91,23,14,8,0.3282061815261841,187.09964752197266,0.4500531314483246,0.09027881156143458
2024p646969,earthquake,2024-08-27T09:05:14.045Z,2024-08-27T09:17:13.707Z,167.50222778320312,-45.50081253051758,2.397083428325074,12.381896018981934,MLv,,LOCSAT,confirmed,manual,iasp91,29,16,3,0.17430387437343597,79.1057186126709,0.6271868386449443,0.15262998035971923
2024p646404,earthquake,2024-08-27T04:04:10.089Z,2024-08-27T04:32:08.974Z,168.09512329101562,-44.38674545288086,2.1003552049976855,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,14,3,0.3109249770641327,193.61055374145508,0.7576356063536798,0.22292271284930237
2024p645833,earthquake,2024-08-26T22:59:57.240Z,2024-08-29T03:10:21.634Z,167.022705078125,-45.61983489990234,2.959679148484731,43.602256774902344,MLv,,LOCSAT,confirmed,manual,iasp91,15,10,6,0.18033598363399506,187.2140064239502,0.25605026325549235,0.3951392697638945
2024p645290,earthquake,2024-08-26T18:10:32.762Z,2024-08-26T18:19:12.001Z,167.4276123046875,-45.09992980957031,2.611277252775289,37.035972595214844,MLv,,LOCSAT,confirmed,manual,iasp91,23,15,1,0.3753664791584015,156.30003356933594,0.6395170381419871,0
2024p644822,earthquake,2024-08-26T14:01:20.315Z,2024-08-26T15:36:28.598Z,166.71766662597656,-45.94981384277344,1.845294883644109,15.237356185913086,MLv,,LOCSAT,confirmed,manual,iasp91,13,8,4,0.21801255643367767,207.40981674194336,0.42228982578935537,0.17276665728402413
2024p643573,earthquake,2024-08-26T02:56:02.584Z,2024-08-29T02:22:08.606Z,167.67881774902344,-44.97850036621094,2.8544366962687766,34.72976303100586,MLv,,LOCSAT,confirmed,manual,iasp91,17,10,5,0.35235485434532166,172.91022491455078,0.5480226258074786,0.11892664009275622
2024p642729,earthquake,2024-08-25T19:26:23.985Z,2024-08-26T02:05:40.879Z,167.27725219726562,-45.20137786865234,2.41881117550506,79.2492446899414,ML,,LOCSAT,confirmed,manual,iasp91,23,14,1,0.23903442919254303,147.10305404663086,0.44871959136761075,0
2024p640343,earthquake,2024-08-24T22:15:15.429Z,2024-08-26T21:31:56.541Z,167.11732482910156,-45.27188110351562,2.7054086228382017,16.09402847290039,MLv,,LOCSAT,confirmed,manual,iasp91,18,11,1,0.11727392673492432,132.46796417236328,0.4727082920024092,0
2024p639688,earthquake,2024-08-24T16:26:13.509Z,2024-08-24T16:32:31.597Z,168.6249542236328,-44.483158111572266,2.649801749260918,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,18,6,0.41185593605041504,114.15383291244507,0.6068301920590894,0.12725344120309542
