publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p781232,earthquake,2024-10-16T01:20:39.791Z,2024-10-16T04:25:19.256Z,174.40768432617188,-39.973915100097656,1.7673437240674061,106.03779602050781,MLv,,LOCSAT,confirmed,manual,iasp91,19,14,1,0.4957523345947266,97.05390930175781,0.6337639416340398,0
2024p780206,earthquake,2024-10-15T16:14:18.217Z,2024-10-15T16:39:34.304Z,174.50344848632812,-39.410423278808594,2.0010764040066333,135.15415954589844,MLv,,LOCSAT,confirmed,manual,iasp91,31,27,4,0.09251753240823746,96.61797714233398,0.5530605130649313,0.2688347656491612
2024p779852,earthquake,2024-10-15T13:05:16.464Z,2024-10-15T13:17:24.985Z,175.09771728515625,-39.17966079711914,1.309118921031273,18.53681755065918,MLv,,LOCSAT,confirmed,manual,iasp91,34,21,5,0.22198785841464996,144.7195587158203,0.2937347372565742,0.2871329637425154
2024p779006,earthquake,2024-10-15T05:34:45.642Z,2024-10-15T07:30:02.732Z,174.8792724609375,-39.26179504394531,1.5289615408302497,21.408117294311523,MLv,,LOCSAT,confirmed,manual,iasp91,26,17,1,0.16630375385284424,172.95380401611328,0.3384204272396493,0
2024p777926,earthquake,2024-10-14T19:59:13.814Z,2024-10-14T22:25:10.926Z,174.34336853027344,-39.920188903808594,2.4255452523848726,91.5438003540039,MLv,,LOCSAT,confirmed,manual,iasp91,34,26,12,0.4616835713386536,88.17643737792969,0.6216255601951999,0.18329526425751824
2024p777596,earthquake,2024-10-14T17:03:51.576Z,2024-10-14T18:12:50.187Z,175.0004119873047,-39.264434814453125,1.1548506624543635,20.110177993774414,MLv,,LOCSAT,confirmed,manual,iasp91,16,11,2,0.234359934926033,198.20603942871094,0.15664088726184322,0.1319238182374497
2024p777588,earthquake,2024-10-14T16:59:06.921Z,2024-10-14T17:09:41.611Z,174.484375,-39.287906646728516,2.910761581955073,134.10833740234375,MLv,,LOCSAT,confirmed,manual,iasp91,22,13,18,0.1833430826663971,77.66151428222656,0.29095890949056724,0.22469643688532243
2024p776669,earthquake,2024-10-14T08:49:23.261Z,2024-10-14T08:58:58.402Z,174.7892608642578,-38.93074417114258,1.7277241201261238,12.706745147705078,MLv,,LOCSAT,confirmed,manual,iasp91,27,17,3,0.1948063224554062,115.63712358474731,0.28584924093398983,0.2941939868914392
2024p775148,earthquake,2024-10-13T19:19:32.333Z,2024-10-13T20:16:54.707Z,174.81651306152344,-39.23227310180664,2.765471359706123,188.39028930664062,MLv,,LOCSAT,confirmed,manual,iasp91,20,13,3,0.5378358364105225,244.21654510498047,0.498952887161474,0.13564163078544925
2024p774460,earthquake,2024-10-13T13:12:44.426Z,2024-10-13T16:10:49.480Z,174.38902282714844,-39.855552673339844,2.0404978903901902,90.77053833007812,MLv,,LOCSAT,confirmed,manual,iasp91,23,18,10,0.39499181509017944,90.22451782226562,0.4915396915349369,0.17461338883671548
